r_key,end_lat,end_lon,end_lat_pre,end_lon_pre
SDK-XJ_83e4306d7ad76905ad2266cbefb8ed1a,22.741281,114.398367,22.741,114.398
SDK-XJ_6f1f3cbad1117a9a284586af0393db1c,22.741248,114.398375,22.728,114.489
SDK-XJ_5204b036374f1baf0b59289354e19514,22.689982,114.272554,22.741,114.397
SDK-XJ_b4d7c2be2eef0d3c2d47585aee85c50a,22.741444,114.398302,22.741,114.398
SDK-XJ_f9a7ff377dfefe431a2b1b8bb2cea54e,22.741145,114.398512,22.741,114.398
SDK-XJ_e2a5f1ba415d93e4a782b95498da1e5d,33.611283,119.111184,33.633,119.177
SDK-XJ_a3efc5376f55f9c74deedbff6ee60aee,33.633656,119.176469,33.51,119.148
SDK-XJ_61b17b6bd903cbe037b52ef7c3aae8d4,33.61762,119.13309,33.604,119.134
SDK-XJ_22f6b1ea08d7a72938e9993854790ab1,22.74138,114.280195,22.741,114.28
SDK-XJ_533574ee2d6925475dfb03a74956debb,38.940667,116.993771,38.94,116.996
SDK-XJ_ad90254298c5f8898c75da3d9308fb12,39.021592,116.787382,39.012,116.815
SDK-XJ_9bb53201e0d47d1dd78deef5725684ff,39.0213,116.788171,39.012,116.815
SDK-XJ_0866792e97bbca6236247b08b1fa1278,38.940262,116.997016,38.941,116.994
SDK-XJ_65544f89d293eab5138e8aabf0a94464,39.021753,116.791079,39.012,116.813
SDK-XJ_cfaa6b166bec338d77ed9a6e2db71f52,38.940593,116.993593,38.94,116.996
SDK-XJ_e2788e3df97c6b4e71b81cc12af5eec6,38.948481,116.998735,39.012,116.813
SDK-XJ_53a0c45db5018b72f7a4f957e16cf2f7,39.020137,116.786758,39.018,116.792
SDK-XJ_2b40a2ee6489f4ed1599f08af7cd5ff1,39.020132,116.786809,39.013,116.818
SDK-XJ_aa3c1b69229487393615b3ae8f77bf61,38.918612,116.923706,38.935,116.971
SDK-XJ_89ea171cfa228046d8ad0e8924ec7c94,38.922869,116.923511,39.015,116.792
SDK-XJ_cf0ce9debd94fa3b8fc978a659695e65,38.940555,116.993777,38.94,116.995
SDK-XJ_fe72d6161df64e14f2f74d4d2ca5f065,28.186591,112.953943,28.144,112.941
SDK-XJ_439fe5becf9b9a0ac46bafeb3ed611bf,28.136417,112.994889,28.138,112.998
SDK-XJ_1a496541565f232be3c966203ac1036c,28.138048,112.997442,28.138,112.997
SDK-XJ_f2f05fe3336aa7d7972a1a384d96053d,28.186699,112.953801,28.187,112.954
SDK-XJ_082a37c626569b71fc32c046ee28c581,28.187021,112.954658,28.187,112.954
SDK-XJ_9a5b8777b1943db84472a5d57922d9fb,28.186699,112.953843,28.187,112.954
SDK-XJ_efccba0ae31a19d947cb97f75ba00187,28.144104,112.994973,28.187,112.955
SDK-XJ_24c69a171e94918fd3461dfa62bc8f8f,28.186698,112.953939,28.187,112.954
SDK-XJ_7a0e921c0f11a67a281bd1b4ee3b3c48,28.136872,112.995757,28.138,112.998
SDK-XJ_232c739baf6be91d08c532d69b320eec,28.16606,112.95324,28.166,112.953
SDK-XJ_352bf38dd33ffc1ab80261516b610bed,28.138109000000004,112.997565,28.138,112.998
SDK-XJ_a63783af0b4b9880c88415f9b4acb589,30.277638,109.4995,30.278,109.5
SDK-XJ_7adeaf1f440e6bdfefaf1b01231e9c5b,21.854575,112.29309,21.854,112.284
SDK-XJ_f6f4fb18993a8c6311f851247a558c65,21.869697,111.998893,21.881,112.014
SDK-XJ_8ffde359178b9084b0227374c1d2ba1f,21.843808,111.972355,21.845,111.971
SDK-XJ_17f7ae877838a81c9ab01bfb82174579,21.85423,112.284458,21.874,112.023
SDK-XJ_cae28852e6fd42bffe8eb3651ffb2eed,21.843681,111.971989,21.859,112.288
SDK-XJ_fdacd46eb15ca7cd8311299bda790948,21.844701,111.973569,21.855,112.016
SDK-XJ_bb591a7814e93728185739e1e02e8002,21.854496,112.27926200000002,21.874,112.023
SDK-XJ_d06b4169eff026efcdef042e2ee35f66,21.84151,112.005554,21.875,112.005
SDK-XJ_cd7565262687d764741cadee0c503045,21.85146,111.980547,21.745,111.609
SDK-XJ_1d2243c41bdbbd8afa5614a39208316d,21.843736,111.971919,21.864,112.009
SDK-XJ_a2c506cb89e7c4cba995553a8cd17b5e,21.790245,111.890818,21.753,111.891
SDK-XJ_c5b784ed3430d5ad835ef8d5996ff1d9,33.081366,112.150666,33.077,112.149
SDK-XJ_7f48a6cb8ee58146b5d659fa0ba0ed5e,33.03859,112.112579,33.039,112.231
SDK-XJ_e734a6a01adecc4309a69753444a3478,33.040861,112.116827,33.038,112.112
SDK-XJ_2f731234006f6132b1ebe8e9fcc0c256,33.07938,112.150697,33.078,112.15
SDK-XJ_dc77526f19624baadb162d4def6fecd1,33.038531,112.112608,33.037,112.109
SDK-XJ_3a2f0ccc47028f0b8e183664e713a455,33.081125,112.095068,33.04,112.114
SDK-XJ_5b2f9a7bc7e8df3b3732ce0da81df6c4,33.075716,112.094781,33.034,112.108
SDK-XJ_1490884323f91ff00ab007209082b34f,33.079673,112.151911,33.081,112.15
SDK-XJ_58ec7c5e8242c359323bfd4ac5d697c3,33.002921,112.511801,33.024,112.214
SDK-XJ_2b928011c8e893de2a23ea4b18e27b24,33.081333,112.149923,33.042,112.123
SDK-XJ_4a01f7a9bd232f355e0dbdfcef3281c7,33.064521,112.167433,33.066,112.138
SDK-XJ_cc31423e98d8e37fa0208218a3b4940c,33.081356,112.150721,33.077,112.149
SDK-XJ_81d0588c445e3541e3827a903ecd5742,39.92314,116.492975,39.917,116.513
SDK-XJ_b6493a35b85bfb3a0326883657ea46fe,39.912524,116.524783,39.904,116.543
SDK-XJ_b5a1c851442836c970f7f303a9167b08,39.907262,116.529551,39.916,116.522
SDK-XJ_1a96fda68e0b7bea5d4b329630205d6f,39.904379,116.542903,39.904,116.543
SDK-XJ_be22cf187a3e0cba7bf7e726b9f1060c,39.903857,116.542968,39.904,116.543
SDK-XJ_011ff3b7ea9056d274f4f4f53d005bfb,39.923199,116.493564,39.923,116.494
SDK-XJ_b7841869141fb89110a1331a4ba1101f,39.908703,116.529586,39.923,116.493
SDK-XJ_304658bdb07cd57a8a8a7e6388d89421,39.923168,116.493746,39.916,116.522
SDK-XJ_c275262e41d01ddcf1746381c8d29522,39.903903,116.543003,39.904,116.543
SDK-XJ_5ad7e1201c68e0957e6a235e80011c4f,39.903837,116.543392,39.904,116.543
SDK-XJ_913e31700a121fd01e274d9bcefb85d5,39.903832,116.543031,39.904,116.543
SDK-XJ_4452c1424801052ad4cba4f7bc4468cc,39.903906,116.542956,39.904,116.543
SDK-XJ_2934179ebd9fbace884a5f6b7515c8ee,39.90391500000001,116.542938,39.904,116.543
SDK-XJ_ff5318db14969bd5deac24c85d14b2a7,36.566122,113.67108600000002,36.566,113.672
SDK-XJ_f6372d3f8b7dd19c139a5a45f9852674,36.569564,113.67493,36.569,113.674
SDK-XJ_a47d34cda35aa80e0aade040e4a93798,36.586568,113.689894,36.587,113.691
SDK-XJ_cc19f3c4a3fdf8056e5a6ab85299b31c,36.588505,113.70398,36.587,113.691
SDK-XJ_d77d5e8ced8e0972e32bd8850e336928,36.584067,113.686435,36.586,113.689
SDK-XJ_64d56a62563b52e0e6c4af158d5fe13e,36.568483,113.673614,36.585,113.689
SDK-XJ_52fa58e1830835a8d4c49958efbb90df,36.581509,113.689152,36.566,113.671
SDK-XJ_5f6ffdb19248c90fe9c8d96109651834,36.566287,113.671948,36.567,113.669
SDK-XJ_aae10c46375fd5417fd40a4da6258c2a,36.586877,113.69011299999998,36.587,113.691
SDK-XJ_293c64df70b9b3ddb299fe6f63dfbf45,36.586852,113.690072,36.587,113.691
SDK-XJ_ce73bdd0c45fb5b61cdea13f84d142bc,36.566238,113.670544,36.588,113.703
SDK-XJ_876a3b12232c39cb6d78eca2b7a78483,36.584546,113.692515,36.579,113.685
SDK-XJ_0016636748dbbd944c18855f55ddbefa,36.567126,113.672061,36.567,113.672
SDK-XJ_56978e4ea3dde76fc0041ec1409f51ea,28.034673,120.498449,27.994,120.53
SDK-XJ_507954c2c45752a42c6c2a6a6d86a7c9,28.02880900000001,120.391449,27.935,120.584
SDK-XJ_37dbd1bb35d5cf35a8f25aa42b010017,28.02977700000001,120.48858,28.036,120.497
SDK-XJ_5705c62aee00a74b55e4900c8b9ac834,28.028813,120.43816,28.019,120.424
SDK-XJ_230634588c60ad59d46bcfe95a62ed91,28.034947,120.49948700000002,28.024,120.404
SDK-XJ_772eb44cef2a0279be9423af14f543c7,27.971582,120.562122,27.992,120.533
SDK-XJ_c90e65159834d521f6ef8e884eb7bf1e,28.028773,120.438262,28.029,120.438
SDK-XJ_d1f75e4fad092fd5d6eb9c77f1f20c6d,35.540602,112.909561,35.498,112.854
SDK-XJ_2196d6b1eb74aa6f133117861badfd2f,35.540523,112.909335,35.541,112.908
SDK-XJ_416f0829c089bc45f74514abd1242348,35.540159,112.909371,35.541,112.909
SDK-XJ_d5fc3e12b8c973ddefe47a9b07b14c86,35.54009600000001,112.909693,35.541,112.907
SDK-XJ_3b141c67142a53e3f4975af2723c1683,35.550381,112.907772,35.549,112.906
SDK-XJ_7e660b7d8f86b121256505ea96cd748a,35.545781,112.90393,35.55,112.907
SDK-XJ_724c0e3230f72c1df9628c726473f8a2,35.549738,112.907793,35.55,112.908
SDK-XJ_81889cca836c93b232cab1fe6dfc76d7,34.764943,113.52876,35.546,112.904
SDK-XJ_2c85ca448755aa76330d995c9d3eb94a,27.628739000000003,113.845377,27.624,113.868
SDK-XJ_1d7c43bbf426423e291854ba5d066227,27.627062,113.62751000000002,27.629,113.858
SDK-XJ_e6893efb5139a07f62a18524f74f595e,27.627921,113.626459,27.631,113.625
SDK-XJ_c9cdf725ec8db15b60bb190e5ab9b78f,27.628308,113.845533,27.704,113.449
SDK-XJ_a8770565078bf2af87a8e390d757c3d6,27.627647,113.845058,27.643,113.867
SDK-XJ_6dacfbaa175d8f7e9065275c9677d405,33.995259000000004,115.825072,33.899,115.804
SDK-XJ_8940f70f63b7876bee4e46e4a9e47b70,33.994329,115.825098,33.798,115.773
SDK-XJ_126a4375ae6209e655ab469adce85ebe,37.636677,116.781976,37.817,116.793
SDK-XJ_49fe29cc047cbffb4faad66afb9d5ff4,37.681681,116.848317,37.632,116.815
SDK-XJ_1c9cad0ee140ebf59708252def6bfb17,37.673861,116.850677,37.784,116.804
SDK-XJ_d693048c119f3f8b2c2bccb2c09af07a,37.783623,116.80203,37.783,116.802
SDK-XJ_c47206d2023f963bcd07e92937fc5ef1,37.485426,116.275168,37.485,116.275
SDK-XJ_198ea59d4417409b6230c0100584d8c0,37.428369,116.290511,37.428,116.291
SDK-XJ_5be394a409deba3badda55a75efe8613,37.483532,116.265991,37.485,116.275
SDK-XJ_d14443dc48148211a81fc1a75aa8f24a,37.485431,116.275253,37.485,116.275
SDK-XJ_ccbfebb480ab83fe07c84c52aa4106d0,37.485446,116.275177,37.428,116.291
SDK-XJ_54628484b4393c327c3ee5c44116ce09,37.48554,116.275269,37.427,116.286
SDK-XJ_fd4be19bda964f0dea688cef454c7b66,37.42827800000001,116.290232,37.428,116.291
SDK-XJ_80b61c168ccb55f4ed0470c1b96c8275,37.485404,116.275247,37.428,116.291
SDK-XJ_5bd5052a0d31d8b657cc0718374591ad,37.485425,116.275165,37.423,116.286
SDK-XJ_9c58eed9ff67fcb05bb9870cfbd8c783,37.485426,116.275141,37.485,116.275
SDK-XJ_86e7ba0bc8f4de5343b5392815d5b1c4,37.485402,116.275274,37.485,116.275
SDK-XJ_163e32533dfb5ebf1bee4ab713b53cc2,37.428493,116.290871,37.428,116.291
SDK-XJ_b9d3789be3da68f0a142d2bb5d2628a6,37.428499,116.29081399999998,37.428,116.291
SDK-XJ_d125795a647cdd7bb2a7b08a692ed401,22.783093,114.146417,22.693,114.339
SDK-XJ_856930e8b288e76a41a669f88a14f2da,22.675648,114.355996,22.676,114.356
SDK-XJ_72e7fa3d30f483c7c03067fc0f3a2915,22.673197,114.355682,22.72,114.298
SDK-XJ_8e2c516840705cc971749712f78c9e54,22.672844,114.355769,22.795,114.147
SDK-XJ_7b101388edb951f4c4792dfc82acba50,22.694141,114.345392,22.672,114.355
SDK-XJ_a455a8ed192eec91a28976014c7003cc,22.676044,114.355935,22.676,114.356
SDK-XJ_51a8bf038147d323810438bdc9a5f383,22.675303,114.35587,22.692,114.349
SDK-XJ_0d8db42d4448501d7b8c6d23f0d82c67,22.690529,114.34687,22.699,114.09
SDK-XJ_5f80666a8e045359d452f42e52507ad9,22.672318,114.355773,22.673,114.356
SDK-XJ_a49b8c19b19f4dd50ad9a71b1bde72ab,22.673606,114.355965,22.672,114.356
SDK-XJ_954106c31137bf16184f8d3201ce5010,22.692718,114.339203,22.673,114.356
SDK-XJ_c1d9e241ec3fed3ff766d65d16838ae4,33.603084,119.008661,33.599,119.003
SDK-XJ_17b9d174ad0315f368e8835f99891be7,33.506909,119.266039,33.599,119.003
SDK-XJ_a0434d7a0dade71d08cdbe60895bb3e9,33.599101,119.003392,33.599,119.003
SDK-XJ_242bc2742d38d5033077c62841abc28b,34.014418,119.19226100000002,33.599,119.003
SDK-XJ_4c3a216bba38cbd0ec4667bcaa952f80,33.763569,119.264217,33.599,119.003
SDK-XJ_3154d38fcc09c65423c246127c8aa292,33.599051,119.003456,33.599,119.003
SDK-XJ_59d8bc1056c9a4490ea81721507f3371,34.013975,119.192151,33.599,119.003
SDK-XJ_63dddd1ae78bc46fce3625bb0886c9df,33.790997999999995,111.568529,33.786,111.611
SDK-XJ_ceec462313416e247df61db4fd74bb68,33.778401,111.623842,33.779,111.624
SDK-XJ_0fb493b7c373eb536d0b84b2a54cf82c,33.783275,111.62421,33.783,111.624
SDK-XJ_0b2b1643a39693576f7a30142e54b35e,33.791602000000005,111.578232,33.798,111.577
SDK-XJ_49229c601c4d3c05715e085f4afd2279,33.782595,111.624225,33.767,111.742
SDK-XJ_b51525c6838ed3902e269de2b683e96e,33.778577,111.624074,33.779,111.624
SDK-XJ_f484e3fff180a4f35f4455b49349455b,32.261633,121.167258,32.261,121.165
SDK-XJ_88e947fa0c90648d12e6b8be7c2650e1,32.312016,121.181857,32.359,121.18
SDK-XJ_e8894869415e234f74eb2fdd394dfebd,32.286412,121.137438,32.287,121.135
SDK-XJ_cb428cbd965b8f099bf8604021fde4a7,32.294365,121.153098,32.347,121.181
SDK-XJ_9140e7f4d0a34d2db29e4bb3cac8e754,32.314931,121.167804,32.325,121.184
SDK-XJ_ce1705e9c800ce51ced473811265d981,32.35067100000001,121.18983500000002,32.305,121.174
SDK-XJ_c96185eef82b02bdbd2775b6a259c9f7,32.289595,121.134988,32.261,121.166
SDK-XJ_8636443f176989c84b777110e2e03d51,32.260715999999995,121.165074,32.261,121.166
SDK-XJ_27a09630c59c03b01b535dcdcc383255,32.341717,121.176132,32.298,121.173
SDK-XJ_0019f52d500394c2a4e79709ca0c7997,32.30388,121.171005,32.304,121.174
SDK-XJ_bef721adcdce9376532a0949e9ea92cc,32.280437,121.123179,32.3,121.174
SDK-XJ_b475ca9f6127d2437862937b2f1a14bc,37.573057,121.349411,37.561,121.348
SDK-XJ_2c4ddfb4f0e582abb695def7891a57fb,37.579453,121.34391,37.528,121.314
SDK-XJ_f9649e0d7e4740d5a7b54a718b67ae11,37.557827,121.319782,37.572,121.343
SDK-XJ_7ece644ff8448aede0b9e241536e2ff0,37.577923,121.351927,37.576,121.348
SDK-XJ_44a24644581c6820645272605c8ff54b,37.580649,121.353021,37.583,121.352
SDK-XJ_b3d4a370752c137192b52265510a7094,37.575039,121.356425,37.576,121.351
SDK-XJ_78ca8e5192b2650c8e907892b6799d19,37.551282,121.319641,37.573,121.349
SDK-XJ_5c09d08d6bd629aba70d7a3cd72615b1,37.575707,121.348251,37.565,121.37
SDK-XJ_8e0806a26121c68cf10e13bf9ed3bd69,37.575757,121.347796,37.58,121.354
SDK-XJ_5186164e7b68fd34b7a26f63f0f3aad0,29.456401,119.936207,29.456,119.936
SDK-XJ_bc2aeec65120bf12227fa4377fdbda03,28.752049,120.09068,29.457,119.936
SDK-XJ_bd7441acaa92790d01582b8583b12241,29.456397,119.936136,29.456,119.936
SDK-XJ_a9e7169b3b0c3d8f6ba1768bf48c2d39,29.456432,119.936182,29.456,119.936
SDK-XJ_ee44bc50a5321380e6d60034cac748a6,29.457687,119.935764,29.456,119.936
SDK-XJ_a4bdf1bc091d806fcc69eec428fe4704,29.457571,119.935759,29.458,119.936
SDK-XJ_9390077fb53e072b8014c186ba665be2,29.45535,119.935406,29.458,119.936
SDK-XJ_2ac7f32ebe2fc3e83cba3a3d93b5e524,29.456364,119.936164,29.456,119.936
SDK-XJ_e4545e62d332b454a49bda808ec560f3,29.457619,119.935736,29.456,119.936
SDK-XJ_c09739f7109cc86cc6bf24d3c229edf9,28.767053000000004,120.09995,29.458,119.936
SDK-XJ_757439164946387089eed5a499ddfe4b,29.456444,119.936191,29.458,119.936
SDK-XJ_6521e7698395657be34c76cbc1a13761,29.456407,119.936163,29.456,119.936
SDK-XJ_c0ef1b507889a94ea4db2b93bce8d539,29.457602,119.935733,29.451,119.947
SDK-XJ_08370ed33eba664be9bcd4a38b6b2975,29.455491,119.935445,29.458,119.936
SDK-XJ_14428b6a27d11d7ad9cc241db398d41d,29.456435,119.936152,29.456,119.936
SDK-XJ_49b63b8111fe4bd471493c2de7a31bd8,29.45660800000001,119.936398,29.454,119.937
SDK-XJ_422bb38a3b0d8f566dd40f09a8103b8c,31.588169,120.325573,31.604,120.314
SDK-XJ_c95480ec622412f56112e8f6e5fd6d13,31.655444,120.322329,31.715,120.321
SDK-XJ_3ece70c5e72a3e59029f89baebb5e411,31.581488,120.315565,31.588,120.313
SDK-XJ_af50dd49e9acfaa878da147111a67874,31.580255,120.305122,31.595,120.468
SDK-XJ_7f441a4979cce801eaab9de3f5aabb33,31.585968,120.324816,31.588,120.326
SDK-XJ_7fdeecd4cacbc63b576b6e3398a676d5,31.626011,120.321056,31.655,120.322
SDK-XJ_73897b660ad7c994c7c5f47ee3d68734,31.585623,120.324795,31.588,120.326
SDK-XJ_ae5c276b64af647827e7b955ce26d2e3,31.588181,120.325826,31.58,120.305
SDK-XJ_dec5162c9f3c6fdd44a342495db2174e,31.588216,120.325902,31.588,120.326
SDK-XJ_0e43c7f7e25e846f77ea10cc3d8a3ab1,31.655334000000003,120.321707,31.636,120.311
SDK-XJ_bc29f64b24ba9227211db312925bad18,31.561204,120.3095,31.588,120.326
SDK-XJ_5f59f7abfe93d9e58e95213e4b0a7021,31.655519,120.32226599999998,31.655,120.322
SDK-XJ_5e9bc90409773f100fe68bf161960112,34.701035,114.804324,34.705,114.804
SDK-XJ_8dc048d3a6e28ab57512a67e9916e1f8,34.495114,114.792457,34.682,114.804
SDK-XJ_119deb505ab755a11064ecc2ef726ec6,34.12735900000001,114.876949,34.562,114.766
SDK-XJ_00d0d7a6dc4dce9b07a273432b6c199d,34.187948,114.845399,34.705,114.804
SDK-XJ_716bd60548927c0b2a572eec1f5b16fe,34.030799,113.828116,34.023,113.824
SDK-XJ_c131fa63972d4890266c39d1c7d4259e,33.936945,114.157307,34.023,113.854
SDK-XJ_53915df03dadce44d64cd2f045210e5c,34.022222,113.852583,34.019,113.827
SDK-XJ_4644c0c6d2dc4ded12af2b9da23066d5,34.11923,113.820841,34.119,113.821
SDK-XJ_bceadcfdff0c1b6cbce48780e0a71360,34.023312,113.853639,34.024,113.848
SDK-XJ_f8bc34387dfc92e34981bfcaa550573f,34.028181,113.851178,34.119,113.82
SDK-XJ_628abede9faf16c2e8f3706c9e0254a6,34.028525,113.875608,34.052,113.851
SDK-XJ_e7d868eeca9068b3a859f8f539a42dae,34.0061,113.80865,34.023,113.852
SDK-XJ_cd376480c41df4321fe78294c0487c1f,34.026424,113.822515,34.006,113.809
SDK-XJ_aec57bc2196df3740e18ced113224f3b,34.016499,113.837211,34.,113.81
SDK-XJ_b1cbf1057ac4b4c916a9f57d9c8432ae,34.03325,113.86084,34.031,113.828
SDK-XJ_50301cb0d4c6cce1fa68858ec7ab1327,34.023108,113.853686,34.023,113.854
SDK-XJ_c77237c07408bf33e5289879250e1303,34.028490999999995,113.843667,34.039,113.897
SDK-XJ_2c6418af870ca732e08aaa6794f32094,34.02441,113.857427,34.023,113.852
SDK-XJ_bc2c7aae9ee47fec7dfa775398f5a662,33.936921000000005,114.157323,33.937,114.157
SDK-XJ_de14732ef5530f8790d67c22c3b32edf,34.028439,113.842724,34.023,113.854
SDK-XJ_8d1732e0d487de8a51a6a548797596a4,34.119253,113.82083,34.119,113.821
SDK-XJ_e6fb84f2312590e278567a4bf2976c54,34.118797,113.8204,34.026,113.851
SDK-XJ_ec712397d428d0ebcc9a14576ed9fba8,34.023284999999994,113.853682,34.023,113.853
SDK-XJ_b635a8d81dce9dd4e9936059dba21f5d,37.374771,117.932935,37.37,117.935
SDK-XJ_6319a91ff7b9361935d7b18ba3dd9071,37.37567,117.932948,37.372,117.971
SDK-XJ_8c1a98a3c09e19ea165124f5d0f922a9,37.370449,117.93247,37.392,117.997
SDK-XJ_f54494dec83b5918a2a9e1494b198dec,37.374727,117.933006,37.375,117.934
SDK-XJ_673fa846d5b1f0d3e33971f08e66815c,37.373631,117.939543,37.38,117.933
SDK-XJ_09d9b34f1e539af72dedfab5421dacdb,37.379958,117.9619,37.374,117.947
SDK-XJ_2adcc56a3ce9e2ead84f0afed1f85c72,37.380036,117.933244,37.374,117.94
SDK-XJ_0f6ddfb585dd685531e19b76adb7af55,37.367012,117.962246,37.366,117.962
SDK-XJ_154b28b256eb262494b3c79be41c4506,37.38081,117.958898,37.381,118.007
SDK-XJ_8a479e71953867cb033aa63eaa379ec1,37.387413,117.936775,37.426,117.965
SDK-XJ_8222da52d9b0447cdbd7353e8b1c8f2f,37.376984,117.952623,37.426,117.965
SDK-XJ_ea2fd1c0b2716201c9f4f5ebbe4a6bf1,37.38016,117.962536,37.372,117.933
SDK-XJ_b498d793f6974c21708f4f9456fc2c5a,37.36316,117.946951,37.37,117.933
SDK-XJ_bd9e1efbd1fecc2e80a61a008f2177b8,37.372144,117.932597,37.373,117.933
SDK-XJ_8b9427848c2d29eeb1c171a741d3638c,37.374689,117.933797,37.378,118.026
SDK-XJ_90aa2f61436156106f1486bdc70088cc,37.373555,117.947768,37.373,117.935
SDK-XJ_4c4e9888bc2d12c74aaba506f4fff86f,33.597177,118.996656,33.784,119.261
SDK-XJ_dd403cffa9746da55706d53cf164227e,33.993126000000004,119.287593,34.003,119.197
SDK-XJ_8ae569ea4e4473290d8935f23799e5e0,33.995364,119.284322,34.085,119.377
SDK-XJ_5a96b7eaa47e6180c3299f3f346947bf,35.522452,119.623383,33.784,119.268
SDK-XJ_c6db577450d671c20eb266cb0b88e315,34.002725,119.277183,33.796,119.275
SDK-XJ_3ef7e4755e5cd0d1da0470e1891f5a75,33.774386,119.262298,33.801,119.247
SDK-XJ_9d5678904f06cf0805e1f655f08bc8d5,33.989191,119.294224,34.085,119.377
SDK-XJ_0ce197ff5449a6689237ec46892dd8d7,34.011698,119.278506,33.784,119.268
SDK-XJ_6ccd98e505507bea3dbd13234be97bcc,33.995332,119.300409,33.767,119.28
SDK-XJ_990ac147474989abdb782685fe43a697,34.017424,119.190536,33.913,119.302
SDK-XJ_745e3dd071dd6991174da7d94891368f,34.017641,119.279344,33.784,119.268
SDK-XJ_d4f2056bd12f8149a2cd0b5957851345,34.017799,119.283086,33.876,119.295
SDK-XJ_36944827cb38773c66039a0e6142b224,35.434648,119.562176,34.087,119.326
SDK-XJ_7ec82f0d4b32025caa398d53ee96368b,34.018051,119.281172,33.784,119.268
SDK-XJ_97c4bca684d5a1bc38a227998b422b9f,36.060698,120.397502,34.007,119.266
SDK-XJ_ad9e42233b49a1a45b9144313f94a6b8,34.599625,119.087245,33.784,119.268
SDK-XJ_9e6e69996f4c40e49bea97c0512e61b4,33.789889,119.262495,33.598,118.986
SDK-XJ_0cb6e15b1dc2c8dc02d537717b5572e0,34.049664,119.173055,34.007,119.266
SDK-XJ_cd4f81428acbdea4caefe2438ae11ea0,34.016513,119.279165,34.011,119.203
SDK-XJ_2e07a05f1c96dcd8c7163404a852d3c0,35.528163,119.624168,33.784,119.268
SDK-XJ_480475437c3b8b0d205df58fcbff1b3a,33.781219,119.271419,34.013,119.279
SDK-XJ_a885a6923320d93726d19db316d1a8a5,27.739892,103.896362,28.148,103.972
SDK-XJ_6e2b05d4a03e551d832b9ee1ac23d153,28.147658000000003,103.971538,28.146,103.974
SDK-XJ_a87d9c5e499d157eb18839fbeaf61eb1,27.745097,103.890838,27.74,103.897
SDK-XJ_38c1bf62cf5b246ad485fb567c8785a6,28.145233,103.972189,28.029,103.876
SDK-XJ_ca2e0b4bc443ec4a79acfb1fc11ece0f,28.047137,103.859541,27.74,103.897
SDK-XJ_46402eda181fdb59cf40c0ebbe83184b,28.373657,118.253447,28.378,118.273
SDK-XJ_c6efa69e0143c630224a8d6628cc49bd,29.304875,120.107264,29.095,119.985
SDK-XJ_6ccaa5a7e1940e6458b22f8030bc7b0d,29.318987,120.048466,29.298,120.031
SDK-XJ_3f90bce78d7ede812324e92d0af1f4c2,29.318446,120.048646,29.318,120.048
SDK-XJ_6ce8d932224c0360d86a65bb8ad34966,28.370721000000003,118.25993,28.375,118.266
SDK-XJ_d6e6dbad332725dc0dd1b5db91334b5e,29.31658,120.049965,29.206,119.967
SDK-XJ_001443e0e1f5ad063045df79be3dfb61,29.30553,120.106884,29.304,120.102
SDK-XJ_df72fbc22de17dd1372a1eed2e7c5e61,29.32046,120.048461,29.319,120.048
SDK-XJ_d3509130292e48212f3ede974a4583bb,28.378146,118.272791,28.375,118.266
SDK-XJ_fd0e00e4d2d2333576393e6649522705,28.426981,118.170692,28.425,118.179
SDK-XJ_d30fbd2be9b9d203546c179d7d648f30,29.318305,120.047944,29.318,120.049
SDK-XJ_0251c924bcdc4c26b21aa86cab7f6818,28.363335,118.266539,28.313,118.349
SDK-XJ_03c2d9990cfb3637a280a60b529a7377,29.304583,120.10735,29.303,119.974
SDK-XJ_912c6c9d20e34b07f1f89a41de901b89,29.305023,120.107168,29.336,120.083
SDK-XJ_5cadc540b043f22d85405fa6f0a71a7f,28.375512,118.267626,28.325,118.3
SDK-XJ_a636ed2b394581d59a0fd8f6c16a7777,28.374694,118.254339,29.299,119.986
SDK-XJ_579cae11cae8b4790c00d6ed6ff179a7,29.297123,119.979564,29.101,119.422
SDK-XJ_b0c4f44f38886072342e6edcce4d6068,28.306594,118.345228,28.375,118.266
SDK-XJ_50981ce0b305d4e8637837c3bb15d64d,36.558846,104.139172,36.553,104.137
SDK-XJ_7998f6eefde0764c5a4c79dfc60cde0a,36.548624,104.136785,36.55,104.144
SDK-XJ_c666acdd5979745d88341a816dca9406,36.532595,104.140647,36.551,104.137
SDK-XJ_678a1cbe21c86f4e21f28e16f2b687c3,36.55026,104.130452,36.549,104.135
SDK-XJ_5d37d5eb29131880bab23b314c30606d,36.539689,104.148356,36.547,104.137
SDK-XJ_b1c47d23f5687285768237d48cb7c009,36.535472,104.185505,36.553,104.181
SDK-XJ_85775773f24f5a1455a9593855d82d2d,36.550375,104.138257,36.55,104.173
SDK-XJ_374c96eb35606b044a300b27f8657ff7,36.540129,104.140268,36.544,104.144
SDK-XJ_666dfa88310780261e181b5a55ad1226,27.721101,104.692208,27.841,105.055
SDK-XJ_2147c6e4f80a587d2c97e0dbddfdd742,27.7223,104.766791,27.72,104.765
SDK-XJ_f72f8bf73aca49bdcdf6741b06588e7b,27.724668,104.680459,27.724,104.731
SDK-XJ_302add80c1f9321006a1408670527874,27.714196,104.711236,27.724,104.68
